first call	mean (ms)	std		second call	mean	std
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002575909091	0.0002936014474				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002574090909	0.00006250956952				
org.springframework.util.LinkedCaseInsensitiveMap.removeEldestEntry(java.util.Map$Entry)	0.0002569886364	0.00007995431854				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0002559886364	0.00006595323659				
org.springframework.web.util.UriComponents.getScheme()	0.0002554772727	0.00009175721142				
org.springframework.util.MimeType.getParameters()	0.0002553409091	0.0003712497287				
org.springframework.util.MimeType.getSubtype()	0.0002546704545	0.0003226507654				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002513522727	0.0005925033379				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002512272727	0.0003109616582				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002511363636	0.0003247755582				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002501818182	0.0002219695692				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002499886364	0.0003498635609				
org.springframework.core.ResolvableType.resolve()	0.0002497045455	0.00007291653994				
org.springframework.util.MimeType.getType()	0.0002495113636	0.0002193737986				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002493068182	0.00010162692				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002486704545	0.00007591034209				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002481590909	0.00008855120326				
org.springframework.core.ResolvableType.resolve()	0.0002475909091	0.0001137598783				
org.springframework.util.MimeType.getType()	0.0002473977273	0.00009969801445				
org.springframework.util.LinkedCaseInsensitiveMap.removeEldestEntry(java.util.Map$Entry)	0.0002472386364	0.00006305138495				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002459204545	0.0003675566197				
org.springframework.core.ResolvableType.resolve()	0.0002454772727	0.00006521955529				
org.springframework.util.MimeType.getType()	0.000244125	0.00007672809319				
org.springframework.core.ResolvableType.resolve()	0.0002436022727	0.00006625150766				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0002434090909	0.00009116052729				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002432840909	0.0004728493165				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002427386364	0.00008413348354				
org.springframework.web.util.UriComponents.getFragment()	0.0002421363636	0.00006038892543				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002416931818	0.00007954363553				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002403181818	0.0001086315233				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002402613636	0.0000826429195				
org.springframework.util.ConcurrentReferenceHashMap$Entry.getValue()	0.0002401136364	0.00007297048466				
org.springframework.util.MimeType.getSubtype()	0.0002400795455	0.00007012346605				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002391704545	0.00007929952161				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002388068182	0.00008920034371				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0002379772727	0.00005825921255				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002379659091	0.00007009448961				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002378977273	0.0001131670165				
org.springframework.util.MimeType.getParameters()	0.0002372386364	0.00004927750601				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.000237125	0.00007235970949				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002370909091	0.0000885242181				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002367840909	0.00006379378155				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002367840909	0.0001047564761				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.00023575	0.0000675644894				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002350340909	0.0003578623227				
org.springframework.util.ConcurrentReferenceHashMap$Segment.access$400(org.springframework.util.ConcurrentReferenceHashMap$Segment)	0.0002350227273	0.00008885918089				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002343863636	0.00008437557162				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002340227273	0.00008584896585				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002339886364	0.0002932008889				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002335681818	0.00007024143355				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002334772727	0.0001071014788				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002334545455	0.0001045853185				
org.springframework.util.MimeType.getType()	0.0002334545455	0.00005965486132				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0002334545455	0.00007199572416				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002334431818	0.00008331196274				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002332613636	0.0002905526667				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002332159091	0.00006283011887				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getOwnerType()	0.0002331363636	0.0003674522289				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0002328295455	0.00006352741384				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002326704545	0.00008718250471				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002316818182	0.00008334683086				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getOwnerType()	0.0002306363636	0.0004253699775				
org.springframework.web.util.HierarchicalUriComponents$FullPathComponent.getPath()	0.000230625	0.00008812314634				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002297954545	0.00007296452424				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002291931818	0.00005634428622				
org.springframework.util.MimeType.getType()	0.0002285681818	0.00006863967105				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002282954545	0.00007259776466				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002281818182	0.00006540981742				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002279090909	0.00006667213476				
org.springframework.util.ConcurrentReferenceHashMap$Segment.access$300(org.springframework.util.ConcurrentReferenceHashMap$Segment)	0.0002276818182	0.0002745667474				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002275909091	0.00004991621079				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002274659091	0.00006425834733				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002272159091	0.00005954399612				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002262386364	0.00006221370689				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002258636364	0.00008274690077				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.000225125	0.00005855529875				
org.springframework.util.MimeType.getType()	0.0002249318182	0.00007049658203				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.000224	0.00006981241098				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002220909091	0.00005659116466				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002215340909	0.00006520526137				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002208295455	0.0003284742352				
org.springframework.util.MimeType.getType()	0.0002196818182	0.0001480778009				
org.springframework.util.MimeType.getType()	0.0002192159091	0.00005426941397				
org.springframework.util.MimeType.getType()	0.0002191022727	0.00007043550238				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0002190227273	0.00004885530056				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002187840909	0.00008079680586				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002183295455	0.00005326172973				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002174772727	0.00005235260202				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0002174772727	0.00005419702635				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002174659091	0.00007207728631				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002170568182	0.00005333925681				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002162613636	0.00007930299982				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002160340909	0.00007925712599				
org.springframework.util.MimeType.getType()	0.0002156931818	0.00007221328226				
org.springframework.util.MimeType.getType()	0.0002149090909	0.00007832241586				
org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager.pollForPurge()	0.0002146931818	0.00004583278847				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002146022727	0.00006516788455				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002119772727	0.0001228947237				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002119318182	0.00008151265873				
org.springframework.util.ConcurrentReferenceHashMap$Segment.access$300(org.springframework.util.ConcurrentReferenceHashMap$Segment)	0.0002118295455	0.00008162570083				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0002111704545	0.00006765776539				
org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0002077727273	0.0001254761592				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0002070113636	0.0000553810138				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002035	0.00006040225011				
org.springframework.util.MimeType.getType()	0.0002016704545	0.00008303568805				
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0001994090909	0.00006408758857				
org.springframework.util.ConcurrentReferenceHashMap.access$700(org.springframework.util.ConcurrentReferenceHashMap)	0.0001978409091	0.00006781523802				
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0001949772727	0.00005002589722				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0001943181818	0.00007649265346				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001928409091	0.00007117422388				
org.springframework.core.ResolvableType$TypeVariablesVariableResolver.getSource()	0.0001927954545	0.00004782832916				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001919090909	0.00005954422275				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001912386364	0.00006227486621				
org.springframework.util.MimeType.getType()	0.0001907727273	0.00007667845011				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getActualTypeArguments()	0.0001888181818	0.0000459956879				
org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001861022727	0.00004931209509				
org.springframework.util.MimeType.getType()	0.0001846136364	0.00005173697285				
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.0001749431818	0.00003095427638				
org.springframework.core.ResolvableType.resolve()	0.000174875	0.0000546600678				
org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001670795455	0.00005098043778				
org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001656704545	0.00004876281221				
org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0001632840909	0.00005658761286				
org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001371363636	0.00007223119161				
org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001277613636	0.00007489689797				
